ts,open,high,low,close,volume,turnover
1764116400000,0.9993,0.9993,0.9993,0.9993,0,0
1764116700000,0.9993,0.9993,0.9993,0.9993,10.1,10.09293
1764117000000,0.9993,0.9993,0.9993,0.9993,0,0
1764117300000,0.9993,0.9993,0.9993,0.9993,0,0
1764117600000,0.9993,0.9993,0.9993,0.9993,0,0
1764117900000,0.9993,0.9993,0.9993,0.9993,11.12,11.112216
1764118200000,0.9993,0.9993,0.9993,0.9993,0,0
1764118500000,0.9993,0.9993,0.9993,0.9993,1000,999.3
1764118800000,0.9993,0.9993,0.9993,0.9993,0,0
1764119100000,0.9993,0.9993,0.9993,0.9993,138.1,138.00333
1764119400000,0.9993,0.9993,0.9993,0.9993,0,0
1764119700000,0.9993,0.9993,0.9993,0.9993,0,0
1764120000000,0.9993,0.9993,0.9993,0.9993,10.06,10.052958
1764120300000,0.9993,0.9993,0.9993,0.9993,0,0
1764120600000,0.9993,0.9993,0.9993,0.9993,0,0
1764120900000,0.9993,0.9993,0.9993,0.9993,10.49,10.482657
1764121200000,0.9993,0.9993,0.9993,0.9993,0,0
1764121500000,0.9993,0.9994,0.9993,0.9993,242.18,242.010674
1764121800000,0.9993,0.9994,0.9993,0.9994,4434.3,4431.226174
1764122100000,0.9994,0.9994,0.9993,0.9993,10.63,10.622559
1764122400000,0.9993,0.9993,0.9993,0.9993,0,0
1764122700000,0.9993,0.9993,0.9993,0.9993,0,0
1764123000000,0.9993,0.9993,0.9993,0.9993,13.13,13.120809
1764123300000,0.9993,0.9993,0.9993,0.9993,0,0
1764123600000,0.9993,0.9993,0.9993,0.9993,0,0
1764123900000,0.9993,0.9993,0.9993,0.9993,0,0
1764124200000,0.9993,0.9993,0.9993,0.9993,13.33,13.320669
1764124500000,0.9993,0.9993,0.9993,0.9993,0,0
1764124800000,0.9993,0.9993,0.9993,0.9993,0,0
1764125100000,0.9993,0.9993,0.9993,0.9993,0,0
1764125400000,0.9993,0.9993,0.9993,0.9993,0,0
1764125700000,0.9993,0.9993,0.9993,0.9993,0,0
1764126000000,0.9993,0.9993,0.9993,0.9993,0,0
1764126300000,0.9993,0.9993,0.9993,0.9993,0,0
1764126600000,0.9993,0.9993,0.9993,0.9993,610.67,610.242531
1764126900000,0.9993,0.9993,0.9993,0.9993,0,0
1764127200000,0.9993,0.9993,0.9993,0.9993,0,0
1764127500000,0.9993,0.9993,0.9993,0.9993,0,0
1764127800000,0.9993,0.9994,0.9993,0.9994,113.95,113.880326
1764128100000,0.9994,0.9994,0.9994,0.9994,0,0
1764128400000,0.9994,0.9994,0.9993,0.9993,102.62,102.548166
1764128700000,0.9993,0.9993,0.9993,0.9993,0,0
1764129000000,0.9993,0.9993,0.9993,0.9993,0,0
1764129300000,0.9993,0.9993,0.9993,0.9993,0,0
1764129600000,0.9993,0.9994,0.9993,0.9993,4525.24,4522.523844
1764129900000,0.9993,0.9993,0.9993,0.9993,0,0
1764130200000,0.9993,0.9993,0.9993,0.9993,0,0
1764130500000,0.9993,0.9993,0.9993,0.9993,801.45,800.888985
1764130800000,0.9993,0.9993,0.9993,0.9993,14.67,14.659731
1764131100000,0.9993,0.9993,0.9993,0.9993,0,0
1764131400000,0.9993,0.9993,0.9993,0.9993,0,0
1764131700000,0.9993,0.9993,0.9993,0.9993,0,0
1764132000000,0.9993,0.9993,0.9993,0.9993,11.21,11.202153
1764132300000,0.9993,0.9993,0.9993,0.9993,0,0
1764132600000,0.9993,0.9993,0.9993,0.9993,0,0
1764132900000,0.9993,0.9993,0.9993,0.9993,10.94,10.932342
1764133200000,0.9993,0.9993,0.9993,0.9993,0,0
1764133500000,0.9993,0.9993,0.9993,0.9993,2,1.9986
1764133800000,0.9993,0.9993,0.9993,0.9993,0,0
1764134100000,0.9993,0.9993,0.9993,0.9993,11.02,11.012286
1764134400000,0.9993,0.9993,0.9993,0.9993,0,0
1764134700000,0.9993,0.9993,0.9993,0.9993,0,0
1764135000000,0.9993,0.9994,0.9993,0.9994,118.13,118.058822
1764135300000,0.9994,0.9994,0.9993,0.9993,10.8,10.79244
1764135600000,0.9993,0.9993,0.9993,0.9993,0,0
1764135900000,0.9993,0.9993,0.9993,0.9993,0,0
1764136200000,0.9993,0.9993,0.9993,0.9993,14.49,14.479857
1764136500000,0.9993,0.9993,0.9993,0.9993,0,0
1764136800000,0.9993,0.9993,0.9993,0.9993,3451.46,3449.043978
1764137100000,0.9993,0.9993,0.9993,0.9993,0,0
1764137400000,0.9993,0.9994,0.9993,0.9994,21.01,20.997394
1764137700000,0.9994,0.9994,0.9993,0.9993,14.17,14.160081
1764138000000,0.9993,0.9993,0.9993,0.9993,0,0
1764138300000,0.9993,0.9993,0.9993,0.9993,0,0
1764138600000,0.9993,0.9993,0.9993,0.9993,0,0
1764138900000,0.9993,0.9993,0.9993,0.9993,0,0
1764139200000,0.9993,0.9993,0.9993,0.9993,14.85,14.839605
1764139500000,0.9993,0.9993,0.9993,0.9993,0,0
1764139800000,0.9993,0.9993,0.9993,0.9993,0,0
1764140100000,0.9993,0.9993,0.9993,0.9993,0,0
1764140400000,0.9993,0.9993,0.9993,0.9993,0,0
1764140700000,0.9993,0.9993,0.9993,0.9993,0,0
1764141000000,0.9993,0.9994,0.9993,0.9993,6101.1,6096.877513
1764141300000,0.9993,0.9993,0.9993,0.9993,0,0
1764141600000,0.9993,0.9993,0.9993,0.9993,0,0
1764141900000,0.9993,0.9993,0.9993,0.9993,0,0
1764142200000,0.9993,0.9994,0.9993,0.9993,213.38,213.240709
1764142500000,0.9993,0.9993,0.9993,0.9993,0,0
1764142800000,0.9993,0.9994,0.9993,0.9993,120.89,120.808814
1764143100000,0.9993,0.9993,0.9993,0.9993,0,0
1764143400000,0.9993,0.9993,0.9993,0.9993,10.48,10.472664
1764143700000,0.9993,0.9993,0.9993,0.9993,0,0
1764144000000,0.9993,0.9993,0.9993,0.9993,4319.5,4316.47635
1764144300000,0.9993,0.9993,0.9993,0.9993,0,0
1764144600000,0.9993,0.9993,0.9993,0.9993,0,0
1764144900000,0.9993,0.9993,0.9993,0.9993,13.16,13.150788
1764145200000,0.9993,0.9993,0.9993,0.9993,0,0
1764145500000,0.9993,0.9993,0.9993,0.9993,0,0
1764145800000,0.9993,0.9993,0.9993,0.9993,0,0
1764146100000,0.9993,0.9993,0.9993,0.9993,14.97,14.959521
1764146400000,0.9993,0.9993,0.9993,0.9993,0,0
1764146700000,0.9993,0.9993,0.9993,0.9993,0,0
1764147000000,0.9993,0.9993,0.9993,0.9993,0,0
1764147300000,0.9993,0.9993,0.9993,0.9993,327.3,327.07089
1764147600000,0.9993,0.9993,0.9993,0.9993,161.38,161.267034
1764147900000,0.9993,0.9993,0.9993,0.9993,14257.05,14247.070065
1764148200000,0.9993,0.9993,0.9993,0.9993,0,0
1764148500000,0.9993,0.9993,0.9993,0.9993,0,0
1764148800000,0.9993,0.9993,0.9992,0.9992,14216.38,14206.428266
1764149100000,0.9992,0.9992,0.9992,0.9992,13.92,13.908864
1764149400000,0.9992,0.9992,0.9992,0.9992,0,0
1764149700000,0.9992,0.9993,0.9992,0.9993,331.38,331.148034
1764150000000,0.9993,0.9993,0.9993,0.9993,0,0
1764150300000,0.9993,0.9993,0.9993,0.9993,0,0
1764150600000,0.9993,0.9993,0.9992,0.9992,11.39,11.380888
1764150900000,0.9992,0.9992,0.9992,0.9992,0,0
1764151200000,0.9992,0.9993,0.9992,0.9993,2847.16,2845.166988
1764151500000,0.9993,0.9993,0.9993,0.9993,38611.67,38584.641831
1764151800000,0.9993,0.9993,0.9992,0.9993,9929.99,9923.037872
1764152100000,0.9993,0.9993,0.9993,0.9993,0,0
1764152400000,0.9993,0.9993,0.9993,0.9993,0,0
1764152700000,0.9993,0.9993,0.9992,0.9992,11.33,11.320936
1764153000000,0.9992,0.9992,0.9992,0.9992,0,0
1764153300000,0.9992,0.9992,0.9992,0.9992,0,0
1764153600000,0.9992,0.9992,0.9992,0.9992,11.61,11.600712
1764153900000,0.9992,0.9992,0.9992,0.9992,141.45,141.33684
1764154200000,0.9992,0.9992,0.9992,0.9992,0,0
