ts,open,high,low,close,volume,turnover
1743865200000,1.0003,1.0004,1.0003,1.0003,3094740.52,3095755.752956
1743868800000,1.0003,1.0004,1.0003,1.0003,571311.91,571508.823909
1743872400000,1.0003,1.0004,1.0003,1.0003,928654.39,928978.568731
1743876000000,1.0003,1.0004,1.0003,1.0003,1258836.35,1259223.325239
1743879600000,1.0003,1.0004,1.0003,1.0003,881756.83,882028.699464
1743883200000,1.0003,1.0004,1.0002,1.0004,2182221.59,2182931.792944
1743886800000,1.0004,1.0004,1.0003,1.0003,664382.86,664634.317974
1743890400000,1.0003,1.0004,1.0003,1.0004,612455.11,612681.032558
1743894000000,1.0004,1.0004,1.0003,1.0004,601011.15,601241.816709
1743897600000,1.0004,1.0004,1.0003,1.0003,466083.66,466246.836849
1743901200000,1.0003,1.0004,1.0002,1.0004,1449470.93,1449968.81409
1743904800000,1.0004,1.0004,1.0003,1.0003,1325478.11,1325885.620494
1743908400000,1.0003,1.0004,1.0003,1.0004,533000.35,533169.751613
1743912000000,1.0004,1.0004,1.0003,1.0003,412198.66,412329.851636
1743915600000,1.0003,1.0004,1.0003,1.0003,588330.79,588521.351759
1743919200000,1.0003,1.0004,1.0003,1.0003,761914.25,762149.23502
1743922800000,1.0003,1.0004,1.0003,1.0003,3117399.83,3118624.820229
1743926400000,1.0003,1.0005,1.0003,1.0004,3639377.57,3640678.845951
1743930000000,1.0004,1.0005,1.0003,1.0005,2635217.04,2636278.825598
1743933600000,1.0005,1.0005,1.0004,1.0005,918237.52,918658.978291
1743937200000,1.0005,1.0005,1.0004,1.0004,885800.26,886166.801646
1743940800000,1.0004,1.0005,1.0004,1.0004,3941675.06,3943376.888326
1743944400000,1.0004,1.0005,1.0003,1.0004,5943757.76,5946444.02635
1743948000000,1.0004,1.0005,1.0003,1.0004,3407335.38,3408814.946328
1743951600000,1.0004,1.0005,1.0003,1.0004,4397902.98,4399611.938368
1743955200000,1.0004,1.0005,1.0003,1.0004,1689838.39,1690368.247603
1743958800000,1.0004,1.0005,1.0003,1.0004,6846040.33,6848550.40988
1743962400000,1.0004,1.0008,1.0003,1.0007,23599758.17,23610191.385933
1743966000000,1.0007,1.0007,1.0004,1.0005,5654861.92,5657907.632446
1743969600000,1.0005,1.0006,1.0004,1.0006,10029812.01,10034650.091107
1743973200000,1.0006,1.0007,1.0004,1.0005,5156264.33,5159120.326944
1743976800000,1.0005,1.0008,1.0004,1.0006,7670169.64,7674526.312742
1743980400000,1.0006,1.001,1.0006,1.0007,16380713.83,16393463.805948
1743984000000,1.0007,1.0008,1.0006,1.0007,5388096.74,5391804.492132
1743987600000,1.0007,1.0007,1.0005,1.0005,11073900.48,11080900.961477
1743991200000,1.0005,1.0006,1.0005,1.0006,1717812.98,1718795.847997
1743994800000,1.0006,1.0006,1.0005,1.0006,5536013.34,5539080.487585
1743998400000,1.0006,1.0007,1.0005,1.0006,5170142.01,5173158.829448
1744002000000,1.0006,1.0007,1.0005,1.0006,6940018.58,6944314.046166
1744005600000,1.0006,1.0012,1.0006,1.0011,19344573.56,19362761.66075
1744009200000,1.0011,1.0012,1.0008,1.0009,15782279.97,15798178.853943
1744012800000,1.0009,1.001,1.0007,1.0007,11058577.74,11068496.07187
1744016400000,1.0007,1.0008,1.0005,1.0005,10340015.36,10346772.653579
1744020000000,1.0005,1.0007,1.0005,1.0005,8478556.61,8483713.562729
1744023600000,1.0005,1.0006,1.0004,1.0005,10558251.01,10563877.743826
1744027200000,1.0005,1.0006,1.0004,1.0005,11329217.19,11335050.276641
1744030800000,1.0005,1.0007,1.0004,1.0006,11206847.18,11213183.316682
1744034400000,1.0006,1.0007,1.0004,1.0006,16268781.34,16277309.296563
1744038000000,1.0006,1.0006,1.0004,1.0004,7599931.01,7603470.599997
1744041600000,1.0004,1.0005,1.0004,1.0005,6210038.77,6212830.631685
1744045200000,1.0005,1.0006,1.0004,1.0004,5962552.02,5965497.678616
1744048800000,1.0004,1.0005,1.0003,1.0003,6168717.11,6171276.230022
1744052400000,1.0003,1.0005,1.0003,1.0004,4391454.87,4393188.086307
1744056000000,1.0004,1.0006,1.0004,1.0004,7464854.98,7468512.21244
1744059600000,1.0004,1.0006,1.0004,1.0004,3169406.88,3170905.274033
1744063200000,1.0004,1.0005,1.0004,1.0005,1319025.33,1319608.928426
1744066800000,1.0005,1.0005,1.0004,1.0004,969169.63,969596.380307
1744070400000,1.0004,1.0005,1.0003,1.0004,1552265.21,1552909.454578
1744074000000,1.0004,1.0005,1.0003,1.0005,3202940.74,3204075.062978
1744077600000,1.0005,1.0005,1.0003,1.0004,2081663.32,2082469.167166
1744081200000,1.0004,1.0005,1.0003,1.0003,3145950.68,3147205.397577
1744084800000,1.0003,1.0004,1.0003,1.0004,2477393.31,2478226.801308
